team.number,match.number,team.alliance,initials,team.present,starting.position,amp.completed.auto,amp.attempted.auto,subwoofer.completed.auto,subwoofer.attempted.auto,podium.completed.auto,podium.attempted.auto,medium.completed.teleop,medium.attempted.teleop,midfield.completed.auto,midfield.attempted.auto,amp.completed.teleop,amp.attempted.teleop,subwoofer.completed.teleop,subwoofer.attempted.teleop,podium.completed.teleop,podium.attempted.teleop,midfield.completed.teleop,midfield.attempted.teleop,coopertition,disabled,location.end,score.trap.end,high.note.attempt.end,high.note.score.end,summary.end,timestamp
1319,27,red,Dc,true,In front of double Driver Station,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,null,null,Parked at Podium,null,null,null,null,2024-03-08 16:21:35.647763
7676,26,red,Dc,true,In front of double Driver Station,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,null,Other,null,null,null,Slow mo movimg robot that cant seem to score,2024-03-08 16:13:31.315180
6167,25,red,Dc,true,In front of double Driver Station,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,null,Parked at Podium,null,null,null,They were having some difficulties with moving,2024-03-08 16:03:11.600078
4451,24,blue,SA,null,"Touching Subwoofer, Centered",0,0,1,1,0,0,0,0,0,0,0,0,2,0,8,1,0,0,null,null,null,null,null,null,null,2024-03-08 15:53:12.184464
3329,23,blue,SA,null,In front of double Driver Station,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,They played wicked defense but did nothing else,2024-03-08 15:46:02.727342
8736,22,blue,SA,true,"Touching Subwoofer, Centered",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,null,null,null,null,true,null,Intake is a bit of a struggle for them to pick up but seems effective,2024-03-08 15:36:07.575733
1051,21,blue,SA,true,In front of double Driver Station,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,null,null,null,null,null,null,Climbed,2024-03-08 15:27:58.201728
4189,20,blue,SA,true,"Touching Subwoofer, Facing AMP",0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,true,null,null,null,true,true,null,2024-03-08 15:20:14.338390
9477,19,blue,SA,true,"Touching Subwoofer, Facing Human Player",0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,null,null,null,null,null,null,Foucused on speaker intake is okay a bit shakey would of scored all missed notes if a bit more power was put behind it,2024-03-08 15:09:51.862132
8736,17,red,LS,true,Other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,null,null,null,null,true,true,Match scoutinf started during teleop therefore not much data was collected.2highnotes scored,2024-03-08 14:51:02.844569
4533,16,red,NS,true,"Touching Subwoofer, Facing AMP",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,null,null,Climbed from Center Side,null,null,null,null,2024-03-08 14:37:51.850011
1287,15,red,NS,true,"Touching Subwoofer, Facing Human Player",0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,null,null,Climbed from Human Player Side,null,true,null,null,2024-03-08 14:27:01.683966
3489,14,red,NS,true,"Touching Subwoofer, Centered",0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,null,null,Climbed from Human Player Side,null,null,null,Overshot some notes,2024-03-08 14:17:43.162334
